period,stateid,stateDescription,fuelid,fuelDescription,co2-rate-lbs-mwh,co2-thousand-metric-tons,nox-rate-lbs-mwh,nox-short-tons,so2-rate-lbs-mwh,so2-short-tons,co2-rate-lbs-mwh-units,co2-thousand-metric-tons-units,nox-rate-lbs-mwh-units,nox-short-tons-units,so2-rate-lbs-mwh-units,so2-short-tons-units
1993,DE,Delaware,ALL,Total,2180,8934,6.6,29558,19.9,89822,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,DE,Delaware,PET,Petroleum,,2773,,5211,,47829,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,DE,Delaware,OTH,Other,,0,,0,,190,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,DE,Delaware,NG,Natural Gas,,475,,1238,,2,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,DE,Delaware,COL,Coal,,5685,,23110,,41801,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,KY,Kentucky,ALL,Total,1995,77072,8.9,379329,23.1,983643,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,KY,Kentucky,PET,Petroleum,,92,,89,,179,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,KY,Kentucky,NG,Natural Gas,,15,,37,,0,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,KY,Kentucky,COL,Coal,,76966,,379203,,983464,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,KS,Kansas,ALL,Total,1816,30333,8.8,161997,3.9,70743,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,KS,Kansas,PET,Petroleum,,85,,208,,645,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,KS,Kansas,NG,Natural Gas,,1335,,3656,,4,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,KS,Kansas,COL,Coal,,28912,,158133,,70094,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,TX,Texas,ALL,Total,1667,227088,4.8,723035,4.6,689999,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,TX,Texas,PET,Petroleum,,2884,,5238,,55164,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,TX,Texas,OTH,Other,,0,,6797,,14621,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,TX,Texas,NG,Natural Gas,,89399,,191408,,482,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,TX,Texas,COL,Coal,,134805,,519593,,619731,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,TN,Tennessee,ALL,Total,1823,61217,7.9,291633,24.3,899518,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,TN,Tennessee,PET,Petroleum,,192,,103,,231,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,TN,Tennessee,OTH,Other,,136,,1874,,3968,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,TN,Tennessee,NG,Natural Gas,,406,,945,,1,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,TN,Tennessee,COL,Coal,,60484,,288710,,895318,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,SD,South Dakota,ALL,Total,1178,2814,3.8,10104,11.7,30756,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,SD,South Dakota,PET,Petroleum,,14,,8,,17,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,SD,South Dakota,NG,Natural Gas,,10,,26,,0,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,SD,South Dakota,COL,Coal,,2791,,10070,,30740,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,SC,South Carolina,ALL,Total,742,26383,3,116909,5.3,207999,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,SC,South Carolina,PET,Petroleum,,227,,726,,583,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,SC,South Carolina,OTH,Other,,113,,3202,,12166,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,SC,South Carolina,NG,Natural Gas,,175,,425,,0,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,SC,South Carolina,COL,Coal,,25868,,112556,,195251,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,RI,Rhode Island,ALL,Total,1028,2179,1,2449,.5,1121,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,RI,Rhode Island,PET,Petroleum,,184,,341,,1110,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,RI,Rhode Island,OTH,Other,,0,,446,,0,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,RI,Rhode Island,NG,Natural Gas,,1994,,1662,,11,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,PA,Pennsylvania,ALL,Total,1362,112190,5.2,466799,14.2,1288987,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,PA,Pennsylvania,PET,Petroleum,,5150,,10752,,45161,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,PA,Pennsylvania,OTH,Other,,948,,5685,,2989,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,PA,Pennsylvania,NG,Natural Gas,,2262,,4942,,9,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,PA,Pennsylvania,COL,Coal,,103830,,445420,,1240828,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,OR,Oregon,COL,Coal,,3481,,15426,,14892,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,OR,Oregon,ALL,Total,247,4712,.9,19138,.8,17161,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,OR,Oregon,PET,Petroleum,,37,,20,,21,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,OR,Oregon,OTH,Other,,71,,1056,,2241,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,OR,Oregon,NG,Natural Gas,,1123,,2637,,6,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,UT,Utah,ALL,Total,1983,30694,6.9,117586,1.9,32988,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,UT,Utah,PET,Petroleum,,28,,22,,10,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,UT,Utah,OTH,Other,,4,,0,,0,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,UT,Utah,NG,Natural Gas,,404,,1002,,1,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,UT,Utah,COL,Coal,,30258,,116562,,32977,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,US,United States,ALL,Total,1415,2057053,5.5,8814796,10.3,16497052,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,US,United States,PET,Petroleum,,108164,,191112,,938221,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,US,United States,OTH,Other,,10854,,136670,,298727,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,US,United States,NG,Natural Gas,,250411,,523197,,1323,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,US,United States,COL,Coal,,1687623,,7963816,,15258782,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,NY,New York,ALL,Total,950,53613,2.8,173148,5.4,336470,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,NY,New York,PET,Petroleum,,13047,,27169,,71088,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,NY,New York,OTH,Other,,1098,,6827,,7913,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,NY,New York,NG,Natural Gas,,14120,,35439,,82,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,NY,New York,COL,Coal,,25348,,103713,,257386,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,NV,Nevada,PET,Petroleum,,272,,424,,1187,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,NV,Nevada,OTH,Other,,36,,6,,0,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,NV,Nevada,NG,Natural Gas,,2178,,3441,,12,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,NV,Nevada,COL,Coal,,15704,,77739,,52075,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,NV,Nevada,ALL,Total,1703,18190,6.9,81610,4.5,53274,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,NM,New Mexico,ALL,Total,2137,27924,8.4,120395,4,57711,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,NM,New Mexico,PET,Petroleum,,36,,32,,30,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,NM,New Mexico,OTH,Other,,0,,20,,0,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,NM,New Mexico,NG,Natural Gas,,1768,,4255,,8,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,NM,New Mexico,COL,Coal,,26120,,116089,,57673,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,NJ,New Jersey,ALL,Total,736,16170,2.1,51141,2.5,60840,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,NJ,New Jersey,PET,Petroleum,,1440,,2242,,4302,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,NJ,New Jersey,OTH,Other,,635,,2308,,165,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,NJ,New Jersey,NG,Natural Gas,,8749,,14526,,46,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,NJ,New Jersey,COL,Coal,,5346,,32065,,56327,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,NH,New Hampshire,ALL,Total,632,4666,2.7,21838,6.4,51891,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,NH,New Hampshire,PET,Petroleum,,1268,,1748,,12239,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,NH,New Hampshire,OTH,Other,,102,,1306,,104,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,NH,New Hampshire,NG,Natural Gas,,7,,14,,0,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,NH,New Hampshire,COL,Coal,,3289,,18769,,39548,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,NE,Nebraska,ALL,Total,1517,15699,7.7,87788,5.3,60800,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,NE,Nebraska,PET,Petroleum,,18,,11,,20,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,NE,Nebraska,NG,Natural Gas,,97,,249,,0,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,NE,Nebraska,COL,Coal,,15584,,87528,,60780,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,ND,North Dakota,ALL,Total,2337,30446,5.3,76109,10.3,148070,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,ND,North Dakota,PET,Petroleum,,137,,224,,743,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,ND,North Dakota,NG,Natural Gas,,1,,13,,0,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,ND,North Dakota,COL,Coal,,30309,,75872,,147327,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,NC,North Carolina,ALL,Total,1429,61925,5.8,277740,10.3,489817,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,NC,North Carolina,PET,Petroleum,,1094,,1646,,624,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,NC,North Carolina,OTH,Other,,29,,3959,,16444,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,OK,Oklahoma,ALL,Total,1742,42104,7,185598,4.6,121305,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,OK,Oklahoma,PET,Petroleum,,176,,263,,57,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,OK,Oklahoma,OTH,Other,,0,,606,,2582,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,OK,Oklahoma,NG,Natural Gas,,9419,,20524,,50,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
1993,OK,Oklahoma,COL,Coal,,32509,,164205,,118616,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
